file,text,duration
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/5axecRwhLJ4/28.wav,đó xong quý vị ạ chúng ta đồng thanh mời quý vị nhá xin chào nào nào bắt đầu hai ba xin chào quý vị và các bạn mời quý vị và các bạn,10.449
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/5axecRwhLJ4/32.wav,nào đưa đây mẹ gắp em su em ấy dự tiệc ké bố ạ cho cho em su trước đi mẹ,5.73
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/5axecRwhLJ4/40.wav,hơi chua ngọt ngọt rất là thơm hấp dẫn cảm ơn con su có ăn canh không,8.512
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/5axecRwhLJ4/46.wav,con thích món này còn một cái chị ăn hộ nhá,6.986
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/5axecRwhLJ4/47.wav,bố bố bố chan canh cho em trước đi ok nhi chăm sóc em chu đáo nhề,8.302
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/5axecRwhLJ4/48.wav,nhá ăn cẩn thận nóng su nhá canh nóng đấy kệ kệ em con thổi trước á nhi như kiểu là cô giáo ấy nhờ,9.679
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/5axecRwhLJ4/54.wav,wow,1.24
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/5axecRwhLJ4/56.wav,muối vừng này á bố duy,4.849
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/pRMEX7LSYuM/2.wav,số đầu tiên,0.94
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/WHY29TBLIKU/18.wav,thì ở trong tiếng anh nó có một cái câu nói nó kêu là be careful what you wish for dịch ra tiếng việt thì nó nôm na là phải cẩn trọng với những cái gì mà bạn muốn thì nó rất là đúng trong các trường hợp này,12.179
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/WHY29TBLIKU/31.wav,có liên quan khá là nhiều đến,2.072
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/WHY29TBLIKU/38.wav,nhân tiện thì cũng xin chia sẻ với anh chị và các bạn là ngoài youtube thì tôi cũng có đăng trên một số cái nền tảng khác như là spotify sắp tới thì sẽ có thêm ở trên google podcast và apple podcast,12.679
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/zL1FRRyPsZs/20.wav,ở cái thị trường nào ở trên thế giới thì nó cũng sẽ hoạt động giống nhau chỉ khác là khác cái tên gọi ví dụ như là ở việt nam thì chúng ta gọi là đồ rê mi pha sol còn ở nước ngoài thì người ta gọi là a b c d e,12.858
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/zL1FRRyPsZs/52.wav,khoản phí này chủ yếu là để thanh toán cho các cái hệ thống để mình đã duy trì cái platform học này,4.939
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0kpvkbVigdk/29.wav,vào lúc bình minh trực thăng mỹ cùng cường kích ammo sky rider được tăng viện đến căn cứ nhằm chiếm lại khu vực đã đặt rada takan mặc dù đặc công ta vẫn chiếm giữ được khu vực nhưng năm nhân viên không lực và hai điệp viên cia vẫn đào thoát được khỏi ngọn núi này,14.125
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/1b2M0O5efd8/29.wav,được đào tạo theo chương trình kit scoren scout được đào tạo bài bản theo giáo trình mỹ tuy nhiên hoạt động của các nhóm ctt này lại không mấy hiệu quả theo số liệu thống kê trong thời gian từ tháng chín năm một chín sáu chín đến tháng một năm một,12.07
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/2fxGBNnfvXI/1.wav,thương hiệu thời trang có chất lượng sản phẩm vượt trội với giá bán vô cùng hợp lý đường link chương trình em để ở phía dưới phần mô tả bên dưới phần mô tả nhá sếp ơi,8.0415625
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/2fxGBNnfvXI/15.wav,cũng kể lại câu chuyện nấu cháo trên tàu cực kì hay đoàn thủy thủ bị sóng đánh cho nhừ từ say sóng nằm ngổn ngang khỏe mạnh như thôi văn nam mà khi bác sao vừa cầm máy thay ca là nam ói ngay vào đầu bác mấy anh ói vọt cả vào mặt nhau nước mắt,13.896
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/2fxGBNnfvXI/40.wav,chính vì thế mà các lùm dừa ngay lập tức bị phá đi không do dự ban bảo vệ cũng nhanh chóng cử người theo dõi xem hai anh chàng nhận ra dừa quê dương kia có còn tò mò có còn tìm hiểu gì nữa hay không,11.75
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/2fxGBNnfvXI/47.wav,của tuấn tiền tỉ nha sếp ơi sếp nào xem đến đây thì có thể ấn vào đường link của shop gen z ở phía dưới phần mô tả click vào đó để ủng hộ team đạo lịch sử nha nếu có điều kiện thì mua bộ quần áo về mặc nữa thì gọi là bố của ưng luôn đấy,14.312
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/2fxGBNnfvXI/48.wav,hẹn tất cả các sếp vào số sau nhé,2.542
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-dfVuQD_yBM/11.wav,và không quá khó để thích được hình ảnh những đầu tiên đầy năng lượng này của phim để các bạn chấp nhận được rằng nó được tạo ra bởi một đạo diễn có cái nhìn cực kỳ chủ quan và hạn chế về xã hội,7.865
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-dfVuQD_yBM/24.wav,thì một cách trái ngang barbara inerva lại trở thành một bức biếm họa thực trạng rất đáng để tranh luận này và cơ bản là trở thành nhân vật của diễn viên này trong anchor man two nơi mà sự lố bịch của cô rất phù hợp bởi bản chất không hề nghiêm túc của bộ phim này,12.051
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-dfVuQD_yBM/35.wav,chúng ta dần học được rằng viên đá này dù ban đúng điều ước nhưng luôn có một điều khoản bàn tay khỉ kèm theo những người ước phải hứng chịu một hậu quả không thể lường trước và đây là khi patty jenkins thể hiện ra bà không quá quan tâm về những quy luật mình đặt ra miễn là nó hoàn thành được nhiệm vụ thúc đẩy câu chuyện,13.39
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-dfVuQD_yBM/56.wav,và để xem video đó đừng quên đăng ký vào kênh và hay like facebook của phê phim để cập nhật những thông tin mới nhất về điện ảnh lên phê club để có những cuộc tranh luận chất lượng với những người cùng sở thích và tạm thế thôi cảm ơn các bạn vì đã xem và hẹn gặp lại trong video tiếp theo,10.915
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-GWAz4uc6sU/1.wav,yếu tố nào là điểm tốt nhất của phim vậy yếu tố nào là điểm yếu nhất hãy cùng mình hiểu trong video review ngày hôm nay nhé,4.749875
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-GWAz4uc6sU/2.wav,trước khi bắt đầu video này được tài trợ bởi senior goodies nếu các bạn thấy chiếc áo này hay ho thì link mình sẽ để trong phần bình luận hoặc phần mô tả ở phía bên dưới nhé,7.0
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-GWAz4uc6sU/16.wav,phủ lên những phân cảnh nói riêng và toàn bộ phim nói chung là phần nhạc nền hiện đại năng động và đầy cá tính của ludwig lorrenson nhà soạn nhạc mới ẵm bức tượng vàng oscar cho black panther,9.938
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-GWAz4uc6sU/36.wav,có nhiều điểm tương đồng với một nhân vật phản diện trong series không không bảy như blowfelt hay coldfinger một chiều và đơn giản các nhân vật phụ như neo của robert pattinson hay cat của elizabeth debicki nhà khoa học vô danh này,13.083
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-GWAz4uc6sU/45.wav,khi không có dựng phim lâu năm là ông lee smith người đã làm việc liên tục với noland từ batman begins cho tới dawnkurt,5.875
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-GWAz4uc6sU/47.wav,jennifer lame người dựng những hereditary meet your maw manchester fantasy đã lộ rõ rằng cô chưa có đủ kinh nghiệm làm việc với noland để hỗ trợ ông trong việc kể chuyện,9.104
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-GWAz4uc6sU/52.wav,mình không thích các nhân vật trong phim mình không thích câu chuyện của phim vì mình nghĩ nó lằng nhằng hơn cần thiết mình thấy cao trào của tenet được xử lý một cách vô cùng hời hợt đòi hỏi khán giả phải tìm yếu tố may mắn,10.417
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0-Ib0gMn68k/27.wav,phim chủ yếu sử dụng những cảnh chung và cận để đẩy chúng ra vào thế giới của phim để giúp khán giả nắm rõ hơn cảm xúc của các nhân vật trong khung hình đặc biệt là amy thủ vai với caitlyn shield người mà mình chỉ cần nhìn vào ánh mắt buồn mã bất cần đời thôi cũng đủ khiến mình tin rằng cô ấy sẽ chết vào ngày mai,14.578
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0-Ib0gMn68k/43.wav,với cá nhân mình lâu lắm rồi mình mới được xem một phim nặng tính cá nhân bộ phim khiến mình cảm thấy gì đó phải suy ngẫm như she die tomorrow,7.822
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0-Ib0gMn68k/46.wav,trong thời gian tới có lẽ phê phim sẽ tập trung hơn vào mảng truyền hình cũng như các phim được lên thẳng trên các nền tảng trực tuyến như peaky blinders love prap country project power hay spudnik,9.801
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/1XxmQiQZHcQ/1.wav,đây là bộ phim hoạt hình thuộc thể loại phiêu lưu kỳ ảo được đạo diễn bởi trên jens kellens người đứng đằng sau dự án monster university cũng thuộc pixar trước đó bộ phim quy tụ dàn diễn viên lồng tiếng quen thuộc,10.5956875
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/1XxmQiQZHcQ/21.wav,nhắc đến dễ thương đương nhiên không thể bỏ qua phần hình ảnh nếu các bạn chưa biết gen scellens đạo diễn của onward cũng là chuyên gia sáng tạo của những bộ phim khác thuộc pixar như coco inside out hay car,11.906
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/1_HPc4dzujA/0.wav,fear street phần một một chín chín tư là phần mở đầu trong triology kinh dị mới nhất của netflix,5.4406875
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/1_HPc4dzujA/7.wav,phần một của triology fear street một chín chín tư xoay quanh câu chuyện về những sự kiện kinh hoàng tại thị trấn shady side nơi được gọi là thủ đô của sát nhân tại nước mỹ,8.5086875
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/1_HPc4dzujA/21.wav,và chính sự thù địch này đã dẫn đến việc sam làm xáo trọn bộ của sarah piere mở đầu cho những sự kiện quái gở sau đó,6.135
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/1_HPc4dzujA/25.wav,so với các tác phẩm tiền nhiệm như scream the fatigue hay i know what you did last summer fearstreet một chín chín tư mang một màu sắc nhẹ nhàng và tươi sáng hơn,8.407
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/1_HPc4dzujA/32.wav,những bộ phim kinh dị nổi tiếng được nhắc đến trong các cuộc nói chuyện của các nhân vật có thể kể đến như poterguise hay dawn of the dead,6.118
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/1_HPc4dzujA/62.wav,tuy nhiên do yếu tố kinh dị được trộn lẫn giữa hai tiểu thể loại gọi là slasher tâm linh nên những ai mong chờ được phải hậu duệ của những jason voorhees hay michael myers ắt hẳn sẽ cảm thấy thất vọng ít nhiều,10.542
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/1_HPc4dzujA/63.wav,ngoài ra phim có nhiều chi tiết gợi mở câu chuyện rộng hơn như sự thật đằng sau saraphire cảnh sát trưởng niggurt hai nhân vật nữ hoàng bóng đêm người bạn online của josh,8.966
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/4ivJkRVAAdg/0.wav,xin chào các bạn tớ là giang và chào mừng đã trở lại với phê phim đây là bộ phim đầu tiên tớ review gọi là không cần một chút lời giới thiệu nào nhưng nếu vì lý do nào đó mà các bạn chưa biết thì avengers endgame là bộ phim thứ tư của chuỗi phim avengers the avengers avengers age of ultron,14.378125
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/4ivJkRVAAdg/1.wav,avengers infinity war nhưng có lẽ sẽ chuẩn hơn nếu nói rằng avengers endgame là phần kế tiếp của chuỗi phim marvel cinematic universe hay vũ trụ điện ảnh marvel mà trong đó nó là bộ phim thứ hai mươi hai bởi vì hầu hết những điều xảy ra trong hai mươi mốt bộ phim trước,12.5114375
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/4ivJkRVAAdg/3.wav,mặc dù sau avengers infinity war bộ phim ở tới thời điểm ra mắt là bộ phim quy mô lớn nhất của mcu đã có tới hai bộ phim lẻ được ra mắt đó là antman and the wasp và captain marvel,9.177875
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/4ivJkRVAAdg/19.wav,captain america và thor mà cả như rocket nebula và ngay cả thanos tất cả đều có những cốt truyện riêng vô cùng hấp dẫn và có những giây phút chậm rãi yên lặng với thời lượng vừa đủ không quá ngắn nhưng cũng không quá dài để chúng ta hiểu thấu được những tâm tư của họ,13.2
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/4ivJkRVAAdg/36.wav,từng đòn đánh đều vô cùng tàn bạo với kỹ xảo và âm thanh bùng nổ và giúp chúng ta cảm nhận được sức nặng của mỗi cú quăng rìu của thor hay cú đấm của thanos cũng có quá nhiều khoảnh khắc epic được in dấu và sẽ khó mà rời được tâm trí của bất cứ người xem nào,11.689
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/4ivJkRVAAdg/45.wav,đây là một trải nghiệm tớ sẽ không bao giờ quên và hẹn các bạn trong buổi gặp offline kế tiếp và dự kiến sẽ là spider man far from home nhé,5.489
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/4ivJkRVAAdg/47.wav,còn tớ thì xin tạm rời sân khấu mang tên mcu này đây để tập trung vào một trận chiến lớn không kém gì trong endgame đó là trận chiến tại winter fells chỉ diễn ra chỉ trong vài ngày nữa thôi cho nên hẹn gặp lại các bạn trong video giải thích tập ba của phần tám game of thrones nhé tớ là giang cảm ơn các bạn rất nhiều vì đã xem và hẹn gặp lại,14.623
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-3AP49Ot-fM/18.wav,tại nơi những chiến hào khét tiếng mà trận địa giữa hai bên được gọi là vùng no mans land những ánh nến và một âm thanh vang lên stille natch,7.954
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-3AP49Ot-fM/32.wav,tướng hulse của anh và trung úy thomas của đức lại còn có một hành động rất đẹp khi thomas đưa cho hulse một huân chương và thư từ xác của một lính anh đã chết ngay tại chiến hào phe đức để cảm ơn hulse tặng cho thomas khăn quàng cổ của mình còn thomas vì cảm thấy quá ngại để chỉ nhận quà không thôi,14.768
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-6_YGSFOjT4/25.wav,khi mới vào tekexperts tôi có on the job training nôm na là vừa học vừa làm kéo dài khoảng hai tháng,6.789
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-iDar0n3JiI/11.wav,lỡ như lỡ như nhớ cảm nắng một bạn ở trên spiderum thì phải làm thế nào bây giờ,5.8000625
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-iDar0n3JiI/13.wav,trời ơi nghe bất lực ghê lun á,1.94
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-iDar0n3JiI/15.wav,trên spiderum đây có nhiều anh tài thiên thông thiên văn dưới tường địa lý quá cơ làm sao để chọn và hốt một anh về đây ạ,7.180125
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-iDar0n3JiI/22.wav,thì phải bình tĩnh ngồi xuống uống miếng trà ăn miếng bánh tìm hiểu lai lịch đối phương cái đã,3.88
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-iDar0n3JiI/42.wav,husky là du học sinh new zealand và thật ra cái ảnh đại diện trên spiderum thì lại không phải là một con husky mà lại là một con corgi,7.36
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-iDar0n3JiI/43.wav,truê là admin của trạm đọc ruskia là admin của science hai vn samurice là dancer và có bạn gái siêu xinh,9.74
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-iDar0n3JiI/44.wav,nghe vu vơ hình như hexpion là hàng nóng trong mắt chị em,4.6
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-iDar0n3JiI/60.wav,thứ hai là brainstorming phát triển những nhánh ý tưởng nhỏ từ chủ đề chính ở giai đoạn này thì bạn có thể thoả sức sáng tạo với việc trình bày quan điểm ở nhiều khía cạnh khác nhau có thể dùng thêm cả sticky notes,13.261
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-iDar0n3JiI/67.wav,nhớ là đọc lại và kiểm tra chính tả ngữ pháp cách hành văn để xem xem có chỗ nào có thể sửa tốt hơn hay không sau khi viết muốn gây ấn tượng với crush mà lại còn sai chính tả thì thôi,12.66
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-iDar0n3JiI/68.wav,buồn thôi rồi,0.94
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-iDar0n3JiI/93.wav,thực chất cái bài viết này là để ủng hộ chị em nhà nhện tham gia viết bài nhiệt tình hơn thôi vì sau khi stalk một vòng quanh spiderum thì có vẻ số lượng nam giới áp đảo hơn hẳn,11.481
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-rTUv_7HUCw/6.wav,xem phim một mình café một mình nhưng khác ở chỗ không như loại hai họ không chán ghét hay cảm thấy cô độc giữa cõi người gì cả,7.983
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-rTUv_7HUCw/15.wav,phim vẫn hay và thức ăn vẫn ngon họ thấy ổn hoàn toàn ổn không thiếu thốn chi cả không một khoảng trống nào cần lấp đầy cả họ thấy đủ với chính mình,8.7960625
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-rTUv_7HUCw/26.wav,và nếu các bạn cũng thích những nội dung như trên thì hãy đăng nhập và sipderum chấm com để tìm đọc thêm và mình là khánh linh bye,6.611
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-sRkx2992vM/21.wav,nhiều sĩ quan trung quốc sau này đã gọi cuộc chiến với việt nam là cuộc chiến ma ghost war hay cuộc chiến với bóng shadow war vì giao chiến với quân đội việt nam không khác gì chiến đấu với cái bóng của chính mình,10.139
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-sRkx2992vM/36.wav,trên đường về nước một mặt họ áp dụng triệt để chính sách tiêu thổ scorchedearth policy nhằm phá hủy cơ sở hạ tầng các tỉnh miền bắc việt nam,7.604
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-sRkx2992vM/56.wav,giống như một nguyên nhân sâu xa của cuộc chiến đã được đề cập trong phần một,3.814
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-sRkx2992vM/77.wav,hi vọng các bạn sẽ thích video lần này đừng quên like và subcribe của chúng mình và nếu các bạn thích nội dung trên thì xin hãy đăng nhập vào spiderum chấm com để tìm đọc thêm mình là việt anh xin chào và hẹn gặp lại,9.814
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/13.wav,thì họ mới đủ sức làm điều đó khi đó lãnh đạo của tập đoàn coi hbo là đối thủ số một và họ đã đặt ra mục tiêu netflix phải trở nên giống như hbo trước khi hbo có thể trở thành giống như netflix,10.365
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/16.wav,nhân viên được phép tự do chi tiêu tiền của công ty và chỉ được nhắc nhở phải luôn cân nhắc đến lợi ích của netflix khi chi món tiền ấy các diễn viên đạo diễn và nhà viết nội dung đều được tự do làm theo thứ khiến họ thấy thoải mái,11.096
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/18.wav,bản chất của netflix vẫn là một công ty công nghệ và những bộ phim họ làm đều dựa trên dữ liệu lớn có thể nói netflix cực kì hiệu quả trong việc thu thập và theo dõi dữ liệu xem phim của người dùng,8.712
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/19.wav,họ biết bạn sẽ cày chương trình truyền hình nào và chương trình nào bạn sẽ chỉ coi chưa hết một nửa họ cũng dự đoán được ở mức độ cá nhân ai sẽ coi bộ phim sắp ra mắt với độ chính xác rất cao,8.846
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/20.wav,netflix tin tưởng dữ liệu lớn đến mức họ đã bỏ cách đánh giá phim truyền thống như cho người xem đánh giá độ hài lòng với bộ phim trên thang điểm năm lãnh đạo công ty nhận định rằng người dùng thường đánh giá cao các series phim họ nghĩ họ thích,10.75
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/21.wav,nhưng sẽ không xem hết các phim đó trong khi điều mà họ quan tâm là người dùng xem hết những phim gì,4.712
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/22.wav,họ nhận thấy rằng cho dù người dùng có phàn nàn một bộ phim là dở thì họ vẫn xem hết mùa của phim đó và họ muốn biết tại sao họ cũng muốn biết xem người dùng đó có giới thiệu phim đó cho bạn họ coi hay không,10.173
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/23.wav,những điều đó quan trọng hơn là việc người dùng họ nói họ thích gì xây quan hệ tốt với nền công nghiệp điện ảnh,5.27
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/27.wav,tạo ra môi trường làm việc khắc nghiệt để lọc ra người xuất chúng đổi lại sự hào phóng về mức độ tự do trong công việc cũng như mức lương ngất ngưởng netflix tạo ra một môi trường khắc nghiệt như một đấu trường sinh tử thứ thiệt,9.828
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/28.wav,netflix có chính sách tuyển người khác với google hay facebook đầu tiên họ chỉ tuyển những người có thâm niên senior position chứ không tuyển sinh viên mới ra trường hay thực tập sinh thứ hai quy trình tuyển dụng của họ khá dễ thở,10.904
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/29.wav,công ty tin rằng cho dù họ phỏng vấn kỹ lưỡng cỡ nào thì cũng không thể đánh giá chính xác được một người do đó họ chấp nhận rủi ro bằng cách cho những người đó vào làm và đánh giá hiệu quả của công việc,8.193
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/30.wav,điều đó tạo ra một môi trường cạnh tranh khủng khiếp với mục tiêu sàng lọc và giữ lại được những người giỏi nhất,4.057
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/31.wav,vì nhân viên phải cố hết sức để chứng minh năng lực của mình với cấp trên việc gỡ bỏ thang điểm đánh giá năng lực của nhân viên và thay vào đó bằng hai kết quả được giữ lại hoặc bị sa thải khiến nhân viên ở netflix cảm thấy căng thẳng như ra chiến trường,11.173
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/32.wav,một kỹ sư có thâm niên hai đến bốn năm kinh nghiệm có thể nhận được mức lương cơ bản cao gấp đôi khi làm ở netflix so với làm việc ở facebook lưu ý rằng facebook có trả cổ phiếu và giá trị cổ phiếu sẽ nhanh chóng tăng vượt lương theo thời gian,11.385
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/34.wav,có thể nói không khí chiến tranh nội bộ vậy cũng phản ánh sự căng thẳng của netflix trên thị trường netflix không có bất kỳ một khả năng tự vệ nào ngoài việc luôn là kẻ đi trước và đi rất nhanh toàn bộ nền tài chính của công ty chỉ phụ thuộc vào một nguồn thu duy nhất,11.442
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/35.wav,đó là số tiền trả phí hàng tháng của người xem không có quảng cáo không có hệ sinh thái không có dịch vụ khác đi kèm không có nhượng quyền điều này hoàn toàn đối nghịch với các đối thủ nặng ký khác của họ,9.693
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/36.wav,apple tv plus đứa con tinh thần của apple được cho là mảnh ghép quan trọng trong hệ sinh thái của nhà táo tương tự như netflix originals apple tv plus cũng sẽ có các chương trình độc quyền của riêng mình,10.538
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/37.wav,ưu thế của apple tv plus đó là phí dịch vụ thấp hơn nhiều chỉ có bốn phẩy chín chín usd một tháng so với mức phí mười hai phẩy chín chín usd một tháng cho gói cơ bản của netflix,8.481
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/38.wav,đó là chưa kể vào thời điểm hiện tại những ai mua sản phẩm mới giới thiệu của apple như iphone mười một ipad hai không mười chín đều được tặng một năm xem apple tv plus miễn phí,8.192
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/39.wav,mặc dù vào thời gian đầu apple tv plus sẽ không có nhiều chương trình chất lượng cao như trên netflix nhưng về lâu dài apple sẵn sàng chi hàng chục tỷ usd để tạo ra các sản phẩm cho riêng mình một ưu thế tài chính mà netflix không có được vào thời điểm hiện tại cũng như trong tương lai gần,13.27
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/40.wav,amazon prime video một đối thủ đáng gờm khác đến từ con bạch tuộc amazon cũng giống như apple tv plus amazon xác định ưu thế của mình đến từ mức phí hàng tháng rất rẻ và một hệ sinh thái hùng hậu,10.269
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/41.wav,chỉ với tám phẩy chín chín usd một tháng hoặc bảy mươi chín usd một năm tương đương bảy chấm chín chín usd một tháng người dùng không những được tiếp xúc với một thư viện nội dung giải trí khá đa dạng,8.866
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/42.wav,mà còn được hưởng dịch vụ giao hàng nhanh amazon prime dịch vụ nghe nhạc amazon music đấu với apple music và spotify dịch vụ mượn sách trên kindle và rất nhiều tiện ích trong tương lai khác,9.481
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/43.wav,amazon cũng đầu tư rất mạnh cho dịch vụ prime video của mình vào năm hai không mười bảy tập đoàn đã gây sốc cho thị trường khi chi đến một tỷ usd để phát triển phim truyền hình dài tập của riêng mình,9.135
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/44.wav,chúa tể những chiếc nhẫn gồm hai trăm năm mươi triệu usd tiền bản quyền và bảy trăm năm mươi triệu usd chi phí sản xuất cho sáu mùa phim dự kiến được ra mắt vào năm hai nghìn không trăm hai mươi và được kì vọng sẽ là một game of thrones thứ hai,10.943
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-VdSU80sVas/45.wav,disney plus ra mắt vào cuối năm hai nghìn không trăm mười chín đây được coi là đối thủ cứng nhất của không chỉ riêng netflix mà cả apple tv plus và amazon prime video ưu thế lớn nhất của disney không chỉ đến từ chi phí hàng tháng khá thấp chỉ sáu phẩy chín chín usd một tháng,13.596
